Reference,Bill Date,Due Date,GL Account,Property,Unit,Payee Name,Paid,Unpaid,Check #,Paid Date,Description,Work Order Issue,Approval Status,Property Name,GL Account Name
008327571,09/24/2024,10/24/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",,Chadwell Supply,871.70,0.00,9999,10/16/2024,"Chadwell Supply - Door handle , coil cleaner, capacitor , strainer basket , appliance bulb, burner elements , slats, caulk",,Approved,Infinity Magnolia LLC,Supplies Repairs and Maintenance
008328255,09/24/2024,10/24/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia 2, LLC - Morning Side Apartments - 2401 Jammes Road Jacksonville, FL 32210",,Chadwell Supply,205.58,0.00,9999,10/15/2024,"caulk, batterys, Shower rods, cabinet knobs",,Exempt,"Infinity Magnolia 2, LLC",Supplies Repairs and Maintenance
008330033,09/24/2024,10/24/2024,6730 - Supplies Repairs and Maintenance,"Laguna Place - 2109 Polo Club Dr Kissimmee, FL 34741",,Chadwell Supply,393.53,0.00,9999,10/15/2024,Supplies needed for rent ready,,Exempt,Laguna Place,Supplies Repairs and Maintenance
008328747,09/24/2024,10/24/2024,6730 - Supplies Repairs and Maintenance,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",,Chadwell Supply,309.83,0.00,9999,10/16/2024,Supplies needed for Maintenance unit turns,,Exempt,Parc Place Villas,Supplies Repairs and Maintenance
008328656,09/24/2024,10/24/2024,6730 - Supplies Repairs and Maintenance,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",,Chadwell Supply,395.60,0.00,9999,10/16/2024,Supplies needed for Maintenance unit turns,,Exempt,Parc Place Villas,Supplies Repairs and Maintenance
008328642,09/24/2024,10/24/2024,6730 - Supplies Repairs and Maintenance,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",,Chadwell Supply,324.06,0.00,9999,10/16/2024,Supplies needed for Maintenance unit turns,,Exempt,Parc Place Villas,Supplies Repairs and Maintenance
008328063,09/24/2024,10/24/2024,6730 - Supplies Repairs and Maintenance,"Woodridge Manor - 6575 W. Ocotillo Rd Glendale, AZ 85301",1033,Chadwell Supply,413.92,0.00,9999,10/29/2024,vacant unit 1033,,Approved,Woodridge Manor,Supplies Repairs and Maintenance
9971775 / H0118-618096,09/24/2024,09/24/2024,6730 - Supplies Repairs and Maintenance,"Midway Manor Apartments - 3626 Midway Road Decatur, GA 30032",,HOME DEPOT CREDIT CARD SERVICES,43.46,0.00,9999,10/21/2024,"1-Thick Gasket Fits 2 in. Toilet Flush Valve, 1-1 in. Push-to-Connect Brass Coupling Fitting,and 1-1 in. Push-to-Connect Brass End Stop Fitting",,Exempt,Midway Manor Apartments,Supplies Repairs and Maintenance
16470136-00,09/24/2024,10/24/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",226,Lowe's Pro Supply,178.55,0.00,294336668,10/16/2024,"Red Mulch , Naturecope wood drill",,Exempt,Infinity Magnolia LLC,Supplies Repairs and Maintenance
16453808-00,09/24/2024,10/24/2024,6730 - Supplies Repairs and Maintenance,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",,Lowe's Pro Supply,197.84,0.00,298129504,11/11/2024,Appliance parts,,Exempt,Azure Villas,Supplies Repairs and Maintenance
16453815-00,09/24/2024,10/24/2024,6730 - Supplies Repairs and Maintenance,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",,Lowe's Pro Supply,130.09,0.00,298129504,11/11/2024,Plumbing and tool,,Exempt,Azure Villas,Supplies Repairs and Maintenance
16453755-00,09/24/2024,10/24/2024,6730 - Supplies Repairs and Maintenance,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",,Lowe's Pro Supply,319.93,0.00,292604599,10/08/2024,HVAC,,Exempt,Lakeside Condominiums,Supplies Repairs and Maintenance
16453766-00,09/24/2024,10/24/2024,6730 - Supplies Repairs and Maintenance,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",,Lowe's Pro Supply,236.45,0.00,292604599,10/08/2024,HVAC Janitorial plumbing,,Exempt,Lakeside Condominiums,Supplies Repairs and Maintenance
INV 16278528-00,09/24/2024,11/08/2024,6730 - Supplies Repairs and Maintenance,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",69,Lowe's Pro Supply,776.58,0.00,9999,10/30/2024,Lowes - Accessories - Lighting - Fixtures - Plumbing - Hardware,,Approved,Roselea Manor Apartments,Supplies Repairs and Maintenance
INV 16452466-00,09/24/2024,11/08/2024,6730 - Supplies Repairs and Maintenance,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",72,Lowe's Pro Supply,219.32,0.00,9999,10/30/2024,VANITY - UNIT 72,,Exempt,Roselea Manor Apartments,Supplies Repairs and Maintenance
Petty cash Reimbursement 9.24.24,09/24/2024,09/24/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",,"Ray- Petty Cash , Sandra",40.53,0.00,F362-A3A8,10/03/2024,3 sheets of drywall,,Approved,Infinity Magnolia LLC,Supplies Repairs and Maintenance
Petty cash Reimbursement 9.24.24,09/24/2024,09/24/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",,"Ray- Petty Cash , Sandra",44.00,0.00,F362-A3A8,10/03/2024,4 tubes of roofing sealant,,Approved,Infinity Magnolia LLC,Supplies Repairs and Maintenance
Petty cash Reimbursement 9.24.24,09/24/2024,09/24/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",,"Ray- Petty Cash , Sandra",52.27,0.00,F362-A3A8,10/03/2024,"flowgaurd, sprite, cpvc coupling, sharkbite",,Approved,Infinity Magnolia LLC,Supplies Repairs and Maintenance
Petty cash Reimbursement 9.24.24,09/24/2024,09/24/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",,"Ray- Petty Cash , Sandra",19.14,0.00,F362-A3A8,10/03/2024,seg water,,Approved,Infinity Magnolia LLC,Supplies Repairs and Maintenance
Petty cash Reimbursement 9.24.24,09/24/2024,09/24/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",,"Ray- Petty Cash , Sandra",92.21,0.00,F362-A3A8,10/03/2024,"croton flowers, mulch, landscaping edging",,Approved,Infinity Magnolia LLC,Supplies Repairs and Maintenance
Petty cash Reimbursement 9.24.24,09/24/2024,09/24/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",,"Ray- Petty Cash , Sandra",23.64,0.00,F362-A3A8,10/03/2024,wheel barrell tire replacement,,Approved,Infinity Magnolia LLC,Supplies Repairs and Maintenance
Petty cash Reimbursement 9.24.24,09/24/2024,09/24/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",,"Ray- Petty Cash , Sandra",190.50,0.00,F362-A3A8,10/03/2024,4 yards red mulch,,Approved,Infinity Magnolia LLC,Supplies Repairs and Maintenance
Petty cash Reimbursement 9.24.24,09/24/2024,09/24/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",,"Ray- Petty Cash , Sandra",152.88,0.00,F362-A3A8,10/03/2024,3 yards red mulch,,Approved,Infinity Magnolia LLC,Supplies Repairs and Maintenance
Petty cash Reimbursement 9.24.24,09/24/2024,09/24/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",,"Ray- Petty Cash , Sandra",36.99,0.00,F362-A3A8,10/03/2024,heavy duty chains,,Approved,Infinity Magnolia LLC,Supplies Repairs and Maintenance
Petty cash Reimbursement 9.24.24,09/24/2024,09/24/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",,"Ray- Petty Cash , Sandra",116.98,0.00,F362-A3A8,10/03/2024,golf cart chargers,,Approved,Infinity Magnolia LLC,Supplies Repairs and Maintenance
Petty cash Reimbursement 9.24.24,09/24/2024,09/24/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",,"Ray- Petty Cash , Sandra",12.56,0.00,F362-A3A8,10/03/2024,pvc coupling,,Approved,Infinity Magnolia LLC,Supplies Repairs and Maintenance
Petty cash Reimbursement 9.24.24,09/24/2024,09/24/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",,"Ray- Petty Cash , Sandra",59.96,0.00,F362-A3A8,10/03/2024,tarps,,Approved,Infinity Magnolia LLC,Supplies Repairs and Maintenance
90822157740924,09/24/2024,10/20/2024,6730 - Supplies Repairs and Maintenance,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",,SHERWIN-WILLIAMS,"3,064.80",0.00,9547642,10/16/2024,"Paint for vacant apartments (Collonade gray, flat white, and semi gloss white.)",,Approved,The Standard at 2690,Supplies Repairs and Maintenance
Jet Aged Fuel,09/25/2024,09/25/2024,6730 - Supplies Repairs and Maintenance,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",,CAPITAL ONE BANK,902.26,0.00,2128,10/31/2024,Jet Aged Fuel - The Standard - Diesel,,Approved,The Standard at 2690,Supplies Repairs and Maintenance
37951,09/25/2024,09/25/2024,6730 - Supplies Repairs and Maintenance,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",,"CAUDILL SUPPLY, INC.",82.52,0.00,10013,10/18/2024,supplies repairs and  maintenance,,Exempt,University Townhomes,Supplies Repairs and Maintenance
008335233,09/25/2024,10/25/2024,6730 - Supplies Repairs and Maintenance,"Laguna Place - 2109 Polo Club Dr Kissimmee, FL 34741",,Chadwell Supply,394.72,0.00,9999,10/15/2024,Supplies needed for rent ready,,Exempt,Laguna Place,Supplies Repairs and Maintenance
008341436,09/25/2024,10/25/2024,6730 - Supplies Repairs and Maintenance,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",,Chadwell Supply,119.42,0.00,9999,10/17/2024,Water cases needed for office and maintenance shop,,Exempt,Grove at Temple Terrace,Supplies Repairs and Maintenance
008341465,09/25/2024,10/25/2024,6730 - Supplies Repairs and Maintenance,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",,Chadwell Supply,119.42,0.00,9999,10/16/2024,Water cases needed for office and maintenance shop,,Exempt,Parc Place Villas,Supplies Repairs and Maintenance
008339510,09/25/2024,10/25/2024,6730 - Supplies Repairs and Maintenance,"Royal Manor - 3900 Memorial Drive Decatur, GA 30032",,Chadwell Supply,75.98,0.00,9999,10/11/2024,GALLON- FABULOSO MULTI-PURPOSE CLEANER LAVENDER FRAGRANCE,,Exempt,Royal Manor,Supplies Repairs and Maintenance
008338570,09/25/2024,10/25/2024,6730 - Supplies Repairs and Maintenance,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",027,Chadwell Supply,252.72,0.00,9999,11/19/2024,2- 24” Louver II Metal Bifold door (2),,Exempt,Castle Creek Apartments,Supplies Repairs and Maintenance
008338551,09/25/2024,10/25/2024,6730 - Supplies Repairs and Maintenance,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",043,Chadwell Supply,252.72,0.00,9999,11/19/2024,24” LOUVER II METAL BIFOLD DOOR (2),,Exempt,Castle Creek Apartments,Supplies Repairs and Maintenance
008338602,09/25/2024,10/25/2024,6730 - Supplies Repairs and Maintenance,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",045,Chadwell Supply,267.84,0.00,9999,11/19/2024,30” LOUVER II METAL BIFOLD DOOR,,Exempt,Castle Creek Apartments,Supplies Repairs and Maintenance
008338557,09/25/2024,10/25/2024,6730 - Supplies Repairs and Maintenance,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",031,Chadwell Supply,252.72,0.00,9999,11/19/2024,24” LOUVER II METAL BIFOLD DOOR 2,,Exempt,Castle Creek Apartments,Supplies Repairs and Maintenance
008338596,09/25/2024,10/25/2024,6730 - Supplies Repairs and Maintenance,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",047,Chadwell Supply,267.84,0.00,9999,11/19/2024,30” LOUVER II METAL BIFOLD DOOR 2,,Exempt,Castle Creek Apartments,Supplies Repairs and Maintenance
008338588,09/25/2024,10/25/2024,6730 - Supplies Repairs and Maintenance,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",226,Chadwell Supply,267.84,0.00,9999,11/19/2024,30” LOUVER II METAL BIFOLD DOOR 2,,Exempt,Castle Creek Apartments,Supplies Repairs and Maintenance
008335255,09/25/2024,10/25/2024,6730 - Supplies Repairs and Maintenance,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",,Chadwell Supply,418.18,0.00,9999,11/19/2024,3- DELTA TWO HANDLE KITCHEN FAUCET W/O SPRAY AND 1- LAVATORY FAUCET W/O POPUP,,Approved,Castle Creek Apartments,Supplies Repairs and Maintenance
008338680,09/25/2024,10/25/2024,6730 - Supplies Repairs and Maintenance,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",165,Chadwell Supply,252.72,0.00,9999,11/19/2024,24” LOUVER II METAL BIFOLD DOOR 2,,Exempt,Castle Creek Apartments,Supplies Repairs and Maintenance
008336089,09/25/2024,10/25/2024,6730 - Supplies Repairs and Maintenance,"Luna At Hollywood - 3600 Van Buren St Hollywood, FL 33021",,Chadwell Supply,356.24,0.00,9999,10/25/2024,Supplies for Work Orders,,Exempt,Luna At Hollywood,Supplies Repairs and Maintenance
42681099-00,09/25/2024,10/25/2024,6730 - Supplies Repairs and Maintenance,"Royal Manor - 3900 Memorial Drive Decatur, GA 30032",A02,Fox Appliance Parts,173.17,0.00,9999,11/27/2024,Blower Motor,,Exempt,Royal Manor,Supplies Repairs and Maintenance
8970166 / H0251-603892,09/25/2024,09/25/2024,6730 - Supplies Repairs and Maintenance,"Luna At Hollywood - 3600 Van Buren St Hollywood, FL 33021",,HOME DEPOT CREDIT CARD SERVICES,283.50,0.00,9999,10/21/2024,"Duct board insulated (for office), adhesives iron tape, flat panel  LED.",,Exempt,Luna At Hollywood,Supplies Repairs and Maintenance
8973651 / H0272-501963,09/25/2024,09/25/2024,6730 - Supplies Repairs and Maintenance,"Infinity Reserve at Waters, LLC - 6100 Arlington Expressway Jacksonville, FL 32211",,HOME DEPOT CREDIT CARD SERVICES,"1,110.05",0.00,9999,10/21/2024,"120 grit hook,12 in laser,60-grit hook and lock,all purpose wood filler, construction screws,cutting multi-tool blade, jobsite marker, drywall blade dispenser,6ft laminate countertop,Homer bucket,pinesol,bleach,trash bags,fiberglasss adhesive,door reinfor",,Approved,"Infinity Reserve at Waters, LLC",Supplies Repairs and Maintenance
8970063 / H0123-445357,09/25/2024,09/25/2024,6730 - Supplies Repairs and Maintenance,"Garden Court - 4060 Janice Drive East Point, GA 30344",,HOME DEPOT CREDIT CARD SERVICES,69.67,0.00,9999,10/21/2024,8-TOMCAT SUPER HOLD RAT GLUE 2CT 1-ECON 3.0 FLAT BASIC BRUSH 1-BEHR PRO INT PR105 DEAD FLAT WHT 1G,,Exempt,Garden Court,Supplies Repairs and Maintenance
Petty Cash Reimbursement,09/25/2024,09/25/2024,6730 - Supplies Repairs and Maintenance,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",,"Jones- Petty Cash , Robert",32.37,0.00,646E-608A,10/03/2024,Pre-Mixed Adhesive,,Exempt,Castle Creek Apartments,Supplies Repairs and Maintenance
Petty Cash Reimbursement,09/25/2024,09/25/2024,6730 - Supplies Repairs and Maintenance,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",130,"Jones- Petty Cash , Robert",18.32,0.00,646E-608A,10/03/2024,Paint tray set and brushes,,Exempt,Castle Creek Apartments,Supplies Repairs and Maintenance
Petty Cash Reimbursement,09/25/2024,09/25/2024,6730 - Supplies Repairs and Maintenance,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",,"Jones- Petty Cash , Robert",11.58,0.00,646E-608A,10/03/2024,Handyman Knife Blades & Hammer,,Exempt,Castle Creek Apartments,Supplies Repairs and Maintenance
Petty Cash Reimbursement,09/25/2024,09/25/2024,6730 - Supplies Repairs and Maintenance,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",,"Jones- Petty Cash , Robert",18.78,0.00,646E-608A,10/03/2024,Gas and Oil for Electric Blower,,Exempt,Castle Creek Apartments,Supplies Repairs and Maintenance
INV 16398478-00,09/25/2024,11/09/2024,6730 - Supplies Repairs and Maintenance,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",72,Lowe's Pro Supply,707.27,0.00,9999,10/30/2024,Lowes - Kitchen upper Cabinets x 4,,Approved,Roselea Manor Apartments,Supplies Repairs and Maintenance
16463957-00,09/25/2024,10/25/2024,6730 - Supplies Repairs and Maintenance,"Woodridge Manor - 6575 W. Ocotillo Rd Glendale, AZ 85301",2031,Lowe's Pro Supply,56.67,0.00,298355972,11/12/2024,unit 2031,,Exempt,Woodridge Manor,Supplies Repairs and Maintenance
Petty cash Reimbursement Sept 2024,09/25/2024,09/25/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia 2, LLC - Morning Side Apartments - 2401 Jammes Road Jacksonville, FL 32210",,"Merritt (Petty Cash), Randy",115.25,0.00,AD5C-D406,10/02/2024,Mulch,,Approved,"Infinity Magnolia 2, LLC",Supplies Repairs and Maintenance
Petty cash Reimbursement Sept 2024,09/25/2024,09/25/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia 2, LLC - Morning Side Apartments - 2401 Jammes Road Jacksonville, FL 32210",,"Merritt (Petty Cash), Randy",12.90,0.00,AD5C-D406,10/02/2024,Transition Strip,,Approved,"Infinity Magnolia 2, LLC",Supplies Repairs and Maintenance
Petty cash Reimbursement Sept 2024,09/25/2024,09/25/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia 2, LLC - Morning Side Apartments - 2401 Jammes Road Jacksonville, FL 32210",33,"Merritt (Petty Cash), Randy",10.73,0.00,AD5C-D406,10/02/2024,Gorilla Glue for Flooring,,Approved,"Infinity Magnolia 2, LLC",Supplies Repairs and Maintenance
Petty cash Reimbursement Sept 2024,09/25/2024,09/25/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia 2, LLC - Morning Side Apartments - 2401 Jammes Road Jacksonville, FL 32210",,"Merritt (Petty Cash), Randy",18.79,0.00,AD5C-D406,10/02/2024,Shop Lock,,Approved,"Infinity Magnolia 2, LLC",Supplies Repairs and Maintenance
Petty cash Reimbursement Sept 2024,09/25/2024,09/25/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia 2, LLC - Morning Side Apartments - 2401 Jammes Road Jacksonville, FL 32210",,"Merritt (Petty Cash), Randy",94.01,0.00,AD5C-D406,10/02/2024,"saw blade, wrench, fence panels",,Approved,"Infinity Magnolia 2, LLC",Supplies Repairs and Maintenance
Petty cash Reimbursement Sept 2024,09/25/2024,09/25/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia 2, LLC - Morning Side Apartments - 2401 Jammes Road Jacksonville, FL 32210",,"Merritt (Petty Cash), Randy",10.00,0.00,AD5C-D406,10/02/2024,Gas for Blower,,Approved,"Infinity Magnolia 2, LLC",Supplies Repairs and Maintenance
Petty cash Reimbursement Sept 2024,09/25/2024,09/25/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia 2, LLC - Morning Side Apartments - 2401 Jammes Road Jacksonville, FL 32210",,"Merritt (Petty Cash), Randy",55.16,0.00,AD5C-D406,10/02/2024,Gas for blower,,Approved,"Infinity Magnolia 2, LLC",Supplies Repairs and Maintenance
818020004274,09/25/2024,09/25/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia 2, LLC - Morning Side Apartments - 2401 Jammes Road Jacksonville, FL 32210",,PPG Paints,302.33,0.00,61C8-9DA0,02/11/2025,2gray 2 white,,Approved,"Infinity Magnolia 2, LLC",Supplies Repairs and Maintenance
0645-8,09/25/2024,10/20/2024,6730 - Supplies Repairs and Maintenance,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",,SHERWIN-WILLIAMS,298.34,0.00,9552573,10/17/2024,Supplies needed for Maintenance,,Exempt,Grove at Temple Terrace,Supplies Repairs and Maintenance
008347117,09/26/2024,10/26/2024,6730 - Supplies Repairs and Maintenance,"Laguna Place - 2109 Polo Club Dr Kissimmee, FL 34741",,Chadwell Supply,339.11,0.00,9999,10/15/2024,Supplies needed for rent ready,,Exempt,Laguna Place,Supplies Repairs and Maintenance
INV 008348350,09/26/2024,10/26/2024,6730 - Supplies Repairs and Maintenance,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",69,Chadwell Supply,343.47,0.00,9999,10/15/2024,Chadwell - Bedroom doors & AC bifold door,,Exempt,Roselea Manor Apartments,Supplies Repairs and Maintenance
INV 008348391,09/26/2024,10/26/2024,6730 - Supplies Repairs and Maintenance,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",78,Chadwell Supply,825.97,0.00,9999,10/15/2024,Chadwell - Accessories - Lighting - Fixtures - Plumbing,,Approved,Roselea Manor Apartments,Supplies Repairs and Maintenance
INV 008348327,09/26/2024,10/26/2024,6730 - Supplies Repairs and Maintenance,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",78,Chadwell Supply,258.47,0.00,9999,10/15/2024,BLIND & VERTICAL BLIND - UNIT 78,,Exempt,Roselea Manor Apartments,Supplies Repairs and Maintenance
INV 008348364,09/26/2024,10/26/2024,6730 - Supplies Repairs and Maintenance,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",,Chadwell Supply,393.97,0.00,9999,10/15/2024,MAINTENANCE SUPPLIES - OFFICE FAN & LIGHT,,Exempt,Roselea Manor Apartments,Supplies Repairs and Maintenance
INV 008348357,09/26/2024,10/26/2024,6730 - Supplies Repairs and Maintenance,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",72,Chadwell Supply,141.24,0.00,9999,10/15/2024,"AC BIFOLD DOOR  36"" - UNIT 72",,Exempt,Roselea Manor Apartments,Supplies Repairs and Maintenance
008344085,09/26/2024,10/26/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",,Chadwell Supply,407.31,0.00,9999,10/16/2024,"Chadwell Supply- Floor guide, trash bags, caulk",,Approved,Infinity Magnolia LLC,Supplies Repairs and Maintenance
008345078,09/26/2024,10/26/2024,6730 - Supplies Repairs and Maintenance,"Park Creek Apartments - 2000 Bouldercrest Road SE Atlanta, GA 30316",G05,Chadwell Supply,321.23,0.00,9999,10/11/2024,2-BRIGGS COMPLETE TOILET-IN-A-BOX - 1.0 GPF WHITE ROUND FRONT,,Exempt,Park Creek Apartments,Supplies Repairs and Maintenance
008347353,09/26/2024,10/26/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia 2, LLC - Morning Side Apartments - 2401 Jammes Road Jacksonville, FL 32210",15,Chadwell Supply,130.08,0.00,9999,10/15/2024,Chadwell,,Exempt,"Infinity Magnolia 2, LLC",Supplies Repairs and Maintenance
008346497,09/26/2024,10/26/2024,6730 - Supplies Repairs and Maintenance,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",,Chadwell Supply,897.73,0.00,9999,10/08/2024,HVAC,,Approved,Lakeside Condominiums,Supplies Repairs and Maintenance
008347386,09/26/2024,10/26/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia 2, LLC - Morning Side Apartments - 2401 Jammes Road Jacksonville, FL 32210",68,Chadwell Supply,397.78,0.00,9999,11/12/2024,"Chadwell- Lights, mirror, outlet covers",,Exempt,"Infinity Magnolia 2, LLC",Supplies Repairs and Maintenance
008347544,09/26/2024,10/26/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia 2, LLC - Morning Side Apartments - 2401 Jammes Road Jacksonville, FL 32210",14,Chadwell Supply,753.81,0.00,9999,11/12/2024,"Chadwell- Lights, mirror, outlet covers",,Approved,"Infinity Magnolia 2, LLC",Supplies Repairs and Maintenance
784,09/26/2024,09/26/2024,6730 - Supplies Repairs and Maintenance,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",16-029C,"E&D A/C, LLC",107.50,0.00,D27F-28D0,12/11/2024,1 STOP LEAK,,Exempt,University Townhomes,Supplies Repairs and Maintenance
787,09/26/2024,09/26/2024,6730 - Supplies Repairs and Maintenance,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",17-015A,"E&D A/C, LLC",86.00,0.00,D27F-28D0,12/11/2024,1 FAN GOODMAN,,Exempt,University Townhomes,Supplies Repairs and Maintenance
786,09/26/2024,09/26/2024,6730 - Supplies Repairs and Maintenance,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",16-029D,"E&D A/C, LLC",86.00,0.00,D27F-28D0,12/11/2024,4 BREAK 25 AMP,,Exempt,University Townhomes,Supplies Repairs and Maintenance
7970838 / H0285-447706,09/26/2024,09/26/2024,6730 - Supplies Repairs and Maintenance,"Luna At Hollywood - 3600 Van Buren St Hollywood, FL 33021",,HOME DEPOT CREDIT CARD SERVICES,251.33,0.00,9999,10/21/2024,"Comercial Electric LED lumens flat panel celing/ pratt retail, ceiling lamp accessories(For Office)",,Exempt,Luna At Hollywood,Supplies Repairs and Maintenance
Petty Cash UTH Sep 2024,09/26/2024,09/26/2024,6730 - Supplies Repairs and Maintenance,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",,"Lara Petty Cash, Ruth Valentina",31.05,0.00,16D6-BA86,10/03/2024,golf cart tire repairs,,Exempt,University Townhomes,Supplies Repairs and Maintenance
16406773-00,09/26/2024,10/26/2024,6730 - Supplies Repairs and Maintenance,"Laguna Place - 2109 Polo Club Dr Kissimmee, FL 34741",,Lowe's Pro Supply,123.50,0.00,294334230,10/15/2024,Tub cartridge,,Exempt,Laguna Place,Supplies Repairs and Maintenance
16488846-00,09/26/2024,10/26/2024,6730 - Supplies Repairs and Maintenance,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",300,Lowe's Pro Supply,99.48,0.00,294336668,10/16/2024,"Lowes Pro supply-SharkBite, lamp cord, in balance valve",,Exempt,Infinity Magnolia LLC,Supplies Repairs and Maintenance
16472064-00,09/26/2024,10/26/2024,6730 - Supplies Repairs and Maintenance,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",,Lowe's Pro Supply,159.49,0.00,292604599,10/08/2024,Misc and tools,,Exempt,Lakeside Condominiums,Supplies Repairs and Maintenance
